,Average Grade 8 English Proficiency,Average Grade 8 Math Proficiency,Collaborative Teachers - Percent Positive,Collaborative Teachers Rating,Economic Need Index,Effective School Leadership - Percent Positive,Effective School Leadership Rating,Enrollment,Percent Asian,Percent Black,Percent English Language Learners,Percent HRA Eligible,Percent Hispanic,Percent Self-Contained,Percent Students with Disabilities,Percent White,Percent in Temp Housing,Percent in Temp Housing - 4yr,Percent of Students Chronically Absent,Percent of teachers with 3 or more years of experience,Quality Review - How clearly are high expectations communicated to students and staff?,Quality Review - How effective is the teaching and learning?,Quality Review - How interesting and challenging is the curriculum?,Quality Review - How well do teachers work with each other?,Quality Review - How well does the school assess what students are learning?,Rigorous Instruction - Percent Positive,Rigorous Instruction Rating,Strong Family-Community Ties - Percent Positive,Strong Family-Community Ties Rating,Student Achievement Rating,Student Attendance Rate,Supportive Environment - Percent Positive,Supportive Environment Rating,Teacher Attendance Rate,Trust - Percent Positive,Trust Rating,Years of principal experience at this school
664,3.08,2.87,0.0,3,0.6,0.9,3,467,0.045,0.7490000000000001,0.013,0.426,0.16899999999999998,0.013,0.12,0.015,0.047,0.047,0.154,0.926,3,3,3,3,3,0.82,3,0.74,2,3,0.931,0.7,3,0.963,0.9,3,3.4
50,2.34,2.16,84.0,4,74.5,76.0,2,441,5.9,30.8,5.4,57.6,56.9,4.8,26.5,3.9,14.5,14.5,41.7,74.3,4,3,3,4,4,75.0,3,70.0,2,3,84.8,85.0,3,96.4,92.0,4,12.0
903,2.41,2.1,0.0,2,0.865,0.84,3,409,0.012,0.115,0.396,0.535,0.861,0.005,0.17600000000000002,0.006999999999999999,0.301,0.301,0.234,0.92,3,2,2,2,2,0.76,2,0.86,3,2,0.903,0.67,3,0.949,0.89,3,1.9
726,2.55,2.41,0.0,4,0.6579999999999999,0.72,2,1731,0.096,0.055,0.18600000000000005,0.43,0.645,0.053,0.173,0.189,0.084,0.084,0.444,0.895,3,2,3,4,3,0.8,3,0.74,2,2,0.843,0.64,2,0.953,0.78,2,4.8
799,3.0,2.78,0.0,4,0.399,0.85,3,3388,0.14300000000000002,0.107,0.023,0.275,0.269,0.084,0.203,0.47,0.047,0.047,0.25,0.905,4,4,4,4,3,0.82,4,0.77,2,3,0.911,0.7,3,0.963,0.86,3,13.9
833,3.19,2.69,0.0,4,0.292,0.94,4,274,0.069,0.172,0.004,0.153,0.153,0.006999999999999999,0.12,0.5329999999999999,0.018000000000000002,0.018000000000000002,0.173,0.6920000000000001,4,4,4,4,4,0.91,4,0.94,4,3,0.923,0.82,3,0.979,0.94,4,5.4
353,2.47,2.33,83.0,2,54.9,72.0,2,661,24.8,53.4,9.1,36.1,16.1,4.1,12.3,4.1,5.5,5.5,37.6,58.3,2,3,3,3,2,86.0,3,72.0,2,3,86.3,83.0,3,95.6,84.0,2,7.0
1176,2.77,2.41,0.0,2,0.547,0.71,2,421,0.295,0.494,0.097,0.325,0.135,0.021,0.147,0.031,0.064,0.064,0.35100000000000003,0.7709999999999999,4,3,3,2,3,0.74,3,0.83,2,3,0.893,0.69,3,0.953,0.83,3,9.0
142,2.05,1.98,90.0,0,84.6,90.0,0,160,1.3,20.6,40.0,63.8,76.9,10.6,26.9,1.3,21.3,21.3,69.8,100.0,2,2,3,3,2,84.0,0,89.0,0,0,75.3,80.0,0,96.0,92.0,0,0.8
470,2.67,2.41,0.0,3,0.7559999999999999,0.76,2,501,0.022,0.401,0.044,0.565,0.555,0.034,0.194,0.02,0.134,0.134,0.471,0.8240000000000001,3,4,3,4,4,0.75,3,0.89,3,2,0.8340000000000001,0.63,2,0.942,0.83,3,4.8
653,2.18,2.04,0.0,3,0.851,0.95,4,126,0.056,0.754,0.095,0.6829999999999999,0.159,0.048,0.302,0.016,0.238,0.238,0.672,0.636,3,2,3,3,2,0.92,3,0.81,3,2,0.795,0.68,2,0.989,0.95,4,3.8
399,2.98,2.59,99.0,4,66.7,92.0,4,358,6.2,14.6,3.4,51.7,77.0,0.0,10.7,1.7,1.7,1.7,15.6,93.3,4,4,3,4,4,92.0,4,83.0,3,3,93.9,96.0,4,97.3,98.0,4,12.0
942,2.4,2.06,0.0,4,0.8690000000000001,0.97,4,407,0.022,0.253,0.221,0.6579999999999999,0.705,0.049,0.26,0.012,0.182,0.182,0.42,0.741,4,3,3,4,3,0.82,3,0.83,3,2,0.851,0.74,4,0.957,0.94,4,6.3
1117,3.04,2.93,0.0,4,0.581,0.86,3,3894,0.254,0.226,0.092,0.358,0.21600000000000005,0.052000000000000005,0.18600000000000005,0.267,0.121,0.121,0.223,0.911,4,3,3,4,3,0.79,3,0.8,2,2,0.907,0.73,3,0.961,0.89,3,5.3
320,2.36,2.38,88.0,2,59.2,86.0,3,514,8.4,4.7,0.0,45.9,79.6,0.0,15.4,7.0,2.3,2.3,21.1,100.0,2,3,3,3,3,94.0,3,72.0,2,3,92.8,87.0,3,93.1,94.0,4,7.8
19,2.22,2.16,77.0,2,71.4,79.0,3,449,2.2,35.4,7.3,54.6,59.5,0.0,22.3,1.6,11.4,11.4,47.5,54.3,3,3,4,3,4,73.0,3,79.0,3,3,84.7,85.0,3,97.3,86.0,3,6.0
684,2.34,2.09,0.0,3,0.762,0.86,3,334,0.012,0.701,0.054000000000000006,0.584,0.263,0.042,0.26,0.015,0.12,0.12,0.48,0.7,3,3,3,3,3,0.83,3,0.95,4,3,0.8140000000000001,0.63,2,0.954,0.85,3,8.9
35,2.28,2.23,92.0,4,75.4,93.0,4,483,6.4,29.2,8.7,59.4,59.4,0.4,22.2,3.3,14.3,14.3,50.6,54.3,4,3,3,3,3,85.0,3,75.0,3,2,82.6,82.0,2,97.0,92.0,3,5.0
824,2.69,2.3,0.0,4,0.765,0.94,4,316,0.054000000000000006,0.364,0.051,0.5820000000000001,0.547,0.006,0.234,0.032,0.193,0.193,0.517,0.407,4,3,3,3,3,0.78,3,0.79,2,3,0.8420000000000001,0.67,3,0.977,0.89,3,3.0
505,2.24,1.92,0.0,0,0.901,0.62,0,105,0.01,0.248,0.248,0.648,0.705,0.095,0.267,0.019,0.229,0.229,0.509,0.5710000000000001,2,2,2,3,2,0.73,0,0.87,0,0,0.8590000000000001,0.65,0,0.945,0.71,0,1.9
827,2.94,2.48,0.0,2,0.642,0.64,2,534,0.032,0.408,0.013,0.457,0.4270000000000001,0.0,0.152,0.069,0.08800000000000001,0.08800000000000001,0.441,0.667,3,2,3,3,3,0.64,2,0.8,2,2,0.8420000000000001,0.56,2,0.961,0.78,2,3.0
1094,2.88,2.3,0.0,4,0.653,0.84,3,375,0.011,0.7120000000000001,0.011,0.483,0.243,0.0,0.208,0.011,0.069,0.069,0.442,0.58,4,4,4,4,4,0.74,4,0.89,3,2,0.879,0.68,3,0.975,0.89,3,0.8
407,2.65,2.36,0.0,4,0.7,0.85,3,186,0.016,0.269,0.059,0.532,0.634,0.091,0.237,0.065,0.108,0.108,0.419,0.684,4,3,4,4,3,0.82,3,0.82,3,3,0.88,0.71,3,0.988,0.87,3,8.0
817,2.62,2.35,0.0,4,0.7070000000000001,0.94,4,378,0.026,0.259,0.069,0.529,0.619,0.008,0.272,0.077,0.122,0.122,0.453,0.333,4,3,3,4,3,0.71,3,0.87,3,3,0.865,0.69,3,0.982,0.91,3,4.0
866,2.76,2.39,0.0,3,0.733,0.88,3,534,0.069,0.268,0.039,0.552,0.594,0.002,0.17600000000000002,0.03,0.107,0.107,0.349,0.914,3,3,3,2,2,0.8,3,0.84,3,2,0.868,0.69,3,0.962,0.88,3,4.6
537,2.26,2.03,0.0,4,0.843,0.95,4,443,0.011,0.264,0.185,0.63,0.7090000000000001,0.047,0.289,0.009000000000000001,0.17800000000000002,0.17800000000000002,0.459,0.6759999999999999,3,3,4,4,4,0.87,4,0.88,3,2,0.805,0.74,3,0.97,0.92,4,3.5
758,3.11,3.18,0.0,4,0.436,0.88,3,973,0.34,0.097,0.008,0.29600000000000004,0.341,0.002,0.127,0.139,0.015,0.015,0.142,0.862,4,4,4,4,3,0.88,4,0.84,3,4,0.941,0.73,3,0.967,0.89,3,6.3
1092,2.53,2.22,0.0,3,0.659,0.97,4,284,0.053,0.782,0.113,0.419,0.08800000000000001,0.006999999999999999,0.19,0.067,0.127,0.127,0.53,0.45,4,2,4,3,3,0.82,3,0.97,4,4,0.8220000000000001,0.71,3,0.974,0.94,4,5.8
937,2.27,1.92,0.0,2,0.8740000000000001,0.78,2,242,0.021,0.223,0.194,0.669,0.723,0.033,0.343,0.017,0.252,0.252,0.633,0.75,3,2,3,3,2,0.64,2,0.8,2,1,0.759,0.53,2,0.941,0.86,2,11.9
38,2.35,2.21,98.0,4,68.5,97.0,4,486,7.6,27.4,7.8,52.7,57.0,1.2,21.8,4.7,6.8,6.8,42.9,90.3,4,4,3,4,4,88.0,4,75.0,3,3,87.2,89.0,4,97.3,96.0,4,3.8
175,2.3,2.25,90.0,4,75.3,85.0,3,567,4.9,34.4,7.4,59.1,58.0,0.4,24.2,1.2,11.1,11.1,32.0,87.5,4,3,4,4,4,90.0,4,72.0,2,3,86.5,87.0,4,97.5,94.0,4,11.0
245,2.3,2.11,82.0,4,76.8,72.0,2,226,0.9,81.9,1.8,58.0,14.6,0.9,23.5,1.3,19.9,19.9,58.5,87.5,4,3,4,4,4,90.0,4,82.0,3,3,77.7,80.0,3,96.3,88.0,3,8.0
810,2.85,2.66,0.0,3,0.757,0.89,3,392,0.301,0.245,0.08900000000000001,0.5379999999999999,0.421,0.003,0.14800000000000002,0.028,0.173,0.173,0.244,0.429,4,3,4,3,3,0.82,3,0.86,3,4,0.925,0.76,4,0.971,0.92,4,7.5
1108,2.92,2.84,0.0,4,0.645,0.91,4,1263,0.192,0.081,0.064,0.488,0.528,0.028,0.194,0.17,0.029,0.029,0.182,0.6,3,3,4,4,3,0.83,3,0.82,2,3,0.928,0.79,4,0.965,0.92,4,3.4
1009,2.3,2.03,0.0,1,0.8370000000000001,0.69,1,436,0.014,0.255,0.227,0.626,0.7090000000000001,0.046,0.303,0.006999999999999999,0.193,0.193,0.69,0.541,3,2,2,2,2,0.73,2,0.82,2,2,0.758,0.61,2,0.967,0.75,1,1.0
784,2.95,2.67,0.0,4,0.4320000000000001,0.98,4,545,0.062,0.158,0.017,0.28800000000000003,0.536,0.004,0.198,0.204,0.011,0.011,0.15,0.588,4,4,4,4,4,0.88,4,0.89,4,4,0.942,0.78,4,0.987,0.95,4,3.4
1209,3.06,2.69,0.0,3,0.287,0.89,3,440,0.039,0.098,0.002,0.166,0.18600000000000005,0.027000000000000003,0.236,0.611,0.011,0.011,0.267,0.8240000000000001,3,3,3,3,3,0.79,3,0.88,3,2,0.911,0.72,3,0.957,0.9,3,8.0
489,3.89,4.05,0.0,4,0.382,0.93,4,475,0.35200000000000004,0.099,0.0,0.232,0.225,0.0,0.044,0.269,0.042,0.042,0.069,1.0,4,4,4,4,4,0.92,4,0.87,3,4,0.959,0.8,4,0.978,0.89,3,4.7
154,1.94,2.09,93.0,4,85.7,88.0,3,561,0.0,0.0,67.2,61.3,99.5,0.3,6.9,0.5,25.9,25.9,19.7,80.5,4,3,3,3,2,91.0,3,82.0,3,3,93.1,87.0,3,97.5,92.0,3,3.3
638,2.48,2.23,0.0,3,0.745,0.81,3,169,0.047,0.55,0.071,0.55,0.349,0.012,0.254,0.053,0.059,0.059,0.446,0.625,4,2,3,3,3,0.78,3,0.8,3,3,0.871,0.65,3,0.963,0.82,3,2.8
662,2.46,2.18,0.0,3,0.669,0.84,3,412,0.039,0.794,0.107,0.4370000000000001,0.104,0.002,0.201,0.027000000000000003,0.073,0.073,0.35100000000000003,0.682,3,2,3,3,3,0.76,3,0.9,4,3,0.8420000000000001,0.63,3,0.963,0.85,3,4.8
853,2.55,2.26,0.0,3,0.736,0.8,3,261,0.038,0.287,0.08800000000000001,0.563,0.605,0.004,0.28,0.038,0.126,0.126,0.441,0.35700000000000004,3,3,3,4,3,0.71,3,0.88,3,3,0.835,0.8,3,0.962,0.89,3,9.9
287,2.34,2.09,92.0,4,76.4,84.0,3,308,7.8,60.7,13.6,60.7,26.0,13.0,21.8,4.2,9.4,9.4,47.5,73.1,4,3,3,4,3,89.0,3,79.0,3,4,83.9,84.0,3,96.6,91.0,3,0.4
625,3.83,3.98,0.0,4,0.436,0.94,4,664,0.402,0.172,0.0,0.264,0.14,0.0,0.026,0.134,0.021,0.021,0.193,0.565,4,4,4,4,4,0.93,4,0.83,3,4,0.935,0.81,3,0.978,0.96,4,3.0
1150,1.92,2.44,0.0,4,0.866,0.98,4,454,0.526,0.011,0.852,0.159,0.423,0.0,0.02,0.031,0.139,0.139,0.26,0.897,4,3,3,3,3,0.88,3,0.85,3,2,0.909,0.85,4,0.976,0.97,4,5.8
685,2.28,2.05,0.0,2,0.774,0.73,2,293,0.006999999999999999,0.7509999999999999,0.061,0.5489999999999999,0.225,0.003,0.239,0.006999999999999999,0.229,0.229,0.6920000000000001,0.947,2,2,2,2,2,0.56,1,0.84,3,2,0.721,0.65,2,0.967,0.8,3,9.9
1040,2.49,2.14,0.0,3,0.828,0.93,3,432,0.006999999999999999,0.435,0.243,0.581,0.532,0.002,0.192,0.012,0.17800000000000002,0.17800000000000002,0.61,0.9,3,2,3,2,2,0.79,2,0.83,2,2,0.774,0.69,2,0.964,0.91,3,3.3
916,2.37,2.04,0.0,2,0.86,0.53,2,403,0.005,0.278,0.136,0.677,0.7120000000000001,0.099,0.3,0.005,0.191,0.191,0.677,0.647,2,2,3,3,2,0.59,2,0.76,1,1,0.765,0.52,1,0.961,0.7,1,1.0
569,2.68,2.42,0.0,4,0.737,0.87,3,425,0.024,0.238,0.049,0.555,0.701,0.0,0.17600000000000002,0.009000000000000001,0.113,0.113,0.244,0.75,4,3,3,4,3,0.85,3,0.82,3,3,0.91,0.65,3,0.951,0.87,3,3.3
1167,3.86,3.91,0.0,4,0.306,0.94,4,626,0.19,0.21600000000000005,0.0,0.187,0.21600000000000005,0.069,0.08800000000000001,0.3720000000000001,0.016,0.016,0.113,0.625,4,4,4,4,4,0.9,4,0.92,4,4,0.949,0.85,4,0.968,0.92,4,12.0
734,3.21,3.05,0.0,4,0.452,0.84,3,317,0.36,0.183,0.006,0.29,0.218,0.0,0.123,0.196,0.009000000000000001,0.009000000000000001,0.154,0.795,4,3,3,4,4,0.86,3,0.83,3,3,0.941,0.74,4,0.957,0.89,3,5.9
792,3.25,3.1,0.0,4,0.28300000000000003,0.96,4,495,0.111,0.065,0.006,0.17,0.2,0.002,0.158,0.5329999999999999,0.008,0.008,0.134,0.903,4,4,4,4,4,0.91,4,0.89,4,4,0.944,0.81,4,0.98,0.91,3,5.8
17,3.12,2.81,94.0,4,42.2,93.0,4,442,8.6,19.9,0.2,29.0,39.8,0.7,12.9,28.7,3.6,3.6,19.3,93.1,4,3,4,4,4,90.0,4,79.0,3,3,94.0,92.0,4,98.0,96.0,4,2.8
127,2.24,2.15,86.0,3,70.5,83.0,3,608,0.3,60.7,2.2,48.2,36.0,7.0,27.9,0.5,8.1,8.1,39.7,82.9,3,2,3,4,2,82.0,2,85.0,4,3,86.1,77.0,3,95.2,89.0,3,4.9
322,2.48,2.43,94.0,4,63.2,89.0,3,870,10.2,7.8,7.6,49.8,77.2,0.0,15.1,4.1,5.1,5.1,30.0,91.7,4,3,4,4,3,92.0,3,76.0,3,4,90.4,90.0,4,96.2,93.0,4,7.9
255,2.23,2.06,86.0,3,64.0,84.0,3,445,2.7,82.5,8.5,48.5,10.6,0.7,19.3,2.0,8.3,8.3,36.3,73.9,3,2,3,3,3,88.0,3,78.0,3,3,86.5,76.0,3,97.1,86.0,3,3.8
989,2.47,2.2,0.0,2,0.818,0.77,2,412,0.036000000000000004,0.228,0.136,0.6629999999999999,0.7040000000000001,0.036000000000000004,0.243,0.005,0.163,0.163,0.474,0.677,4,3,4,3,3,0.64,3,0.82,3,3,0.833,0.59,3,0.965,0.76,2,1.7
1203,3.55,3.33,0.0,4,0.294,0.92,4,849,0.107,0.13699999999999998,0.006,0.165,0.35700000000000004,0.001,0.121,0.38,0.018000000000000002,0.018000000000000002,0.168,0.92,4,3,4,4,3,0.85,3,0.88,3,3,0.934,0.79,3,0.969,0.94,4,12.8
190,2.13,2.07,80.0,3,81.4,77.0,2,358,0.8,27.1,18.2,65.1,69.8,0.3,23.5,2.0,15.1,15.1,55.7,74.1,3,3,3,3,3,78.0,3,74.0,2,3,82.4,83.0,3,95.5,88.0,3,7.9
115,2.05,1.96,91.0,3,80.3,90.0,4,315,4.4,26.0,18.4,61.9,67.6,2.2,35.6,1.3,15.6,15.6,44.7,63.3,3,2,2,3,2,82.0,2,75.0,3,2,84.2,78.0,3,97.0,93.0,3,1.3
1197,2.6,2.2,0.0,2,0.5589999999999999,0.59,1,470,0.053,0.777,0.098,0.383,0.136,0.004,0.14300000000000002,0.015,0.094,0.094,0.377,0.857,2,2,3,3,2,0.62,2,0.89,3,2,0.862,0.58,2,0.965,0.72,2,0.8
933,2.38,1.98,0.0,2,0.792,0.77,2,239,0.092,0.234,0.205,0.565,0.657,0.0,0.255,0.008,0.184,0.184,0.564,0.857,3,2,2,2,2,0.71,2,0.83,2,2,0.795,0.69,2,0.959,0.86,3,2.5
606,1.92,1.95,0.0,3,0.951,0.79,3,390,0.1,0.092,0.851,0.362,0.767,0.0,0.01,0.023,0.282,0.282,0.435,0.792,3,2,3,3,2,0.77,2,0.82,3,2,0.8340000000000001,0.68,2,0.971,0.8,2,12.8
180,2.22,2.09,90.0,2,67.6,86.0,3,2058,2.4,51.6,4.8,52.9,42.7,10.0,18.3,2.2,11.9,11.9,28.0,71.7,2,2,2,4,3,84.0,2,70.0,2,3,89.1,76.0,3,96.5,88.0,3,1.8
301,2.39,2.36,97.0,4,63.5,96.0,4,271,15.5,17.3,17.3,47.2,42.1,0.4,16.6,23.2,10.0,10.0,43.5,72.7,4,3,4,4,4,95.0,4,74.0,3,4,87.7,90.0,4,97.9,97.0,4,3.9
496,2.33,2.18,0.0,3,0.8540000000000001,0.73,2,526,0.017,0.124,0.34600000000000003,0.605,0.833,0.006,0.156,0.01,0.276,0.276,0.392,0.524,3,3,3,3,3,0.75,3,0.92,4,3,0.872,0.68,3,0.954,0.84,3,3.4
348,2.19,2.03,80.0,3,58.1,73.0,2,679,7.5,75.4,6.8,43.3,13.0,1.0,21.4,1.5,11.3,11.3,59.3,86.0,3,2,2,2,2,86.0,2,69.0,2,1,78.9,75.0,2,93.6,79.0,1,3.2
1221,2.44,2.07,0.0,3,0.8320000000000001,0.8,3,389,0.005,0.208,0.311,0.5479999999999999,0.7559999999999999,0.0,0.203,0.023,0.175,0.175,0.596,0.75,3,3,3,3,3,0.76,3,0.85,3,3,0.784,0.69,2,0.963,0.9,3,3.0
36,1.76,2.17,91.0,3,74.2,88.0,3,353,30.6,14.2,86.4,44.8,45.3,0.0,4.8,9.9,38.5,38.5,40.2,76.0,3,2,2,3,2,89.0,2,79.0,3,3,83.5,85.0,3,97.1,91.0,3,1.0
744,2.54,2.31,0.0,3,0.527,0.76,2,1544,0.28,0.499,0.097,0.318,0.13699999999999998,0.044,0.12,0.041,0.067,0.067,0.408,0.965,3,2,3,3,2,0.76,2,0.72,2,2,0.856,0.61,2,0.965,0.79,2,4.0
1105,2.38,2.04,0.0,3,0.757,0.92,4,465,0.026,0.684,0.071,0.6,0.28,0.105,0.295,0.002,0.168,0.168,0.579,0.923,3,2,3,3,3,0.79,3,0.78,2,3,0.762,0.65,2,0.963,0.9,3,8.8
1002,2.05,2.01,0.0,3,0.938,0.88,3,359,0.175,0.092,0.8220000000000001,0.37,0.557,0.003,0.039,0.153,0.253,0.253,0.364,0.581,4,3,3,3,3,0.79,3,0.87,3,3,0.872,0.75,3,0.972,0.9,3,6.0
517,2.48,2.19,0.0,3,0.7859999999999999,0.84,3,457,0.018000000000000002,0.287,0.044,0.624,0.674,0.002,0.3,0.013,0.109,0.109,0.452,0.862,3,2,2,3,2,0.78,2,0.86,3,3,0.8290000000000001,0.65,2,0.955,0.89,3,4.0
372,2.24,2.08,83.0,0,49.8,80.0,0,132,5.3,81.1,3.0,37.1,12.9,0.8,19.7,0.8,6.8,6.8,36.3,100.0,2,2,2,3,3,90.0,0,86.0,0,0,84.3,77.0,0,96.8,89.0,0,5.3
45,3.0,2.66,95.0,3,45.9,89.0,3,506,4.9,33.4,0.2,31.2,39.9,0.0,8.7,20.4,4.2,4.2,17.6,82.8,3,3,4,4,4,93.0,4,75.0,3,4,93.4,84.0,3,97.8,92.0,3,6.9
476,3.3,3.39,0.0,3,0.6809999999999999,0.89,3,1608,0.183,0.207,0.029,0.501,0.542,0.003,0.08900000000000001,0.046,0.07,0.07,0.17600000000000002,0.7240000000000001,4,4,4,3,4,0.9,4,0.76,2,4,0.931,0.74,3,0.974,0.87,3,9.0
157,2.18,2.09,94.0,3,80.7,91.0,4,486,1.9,20.4,21.2,61.7,74.5,1.2,24.7,2.7,12.1,12.1,48.7,84.8,3,2,3,4,2,83.0,2,85.0,4,3,82.2,84.0,3,96.2,92.0,3,0.9
1070,2.6,2.23,0.0,4,0.6559999999999999,0.92,3,214,0.033,0.7759999999999999,0.173,0.393,0.136,0.0,0.182,0.037000000000000005,0.126,0.126,0.319,0.643,4,3,4,4,4,0.82,4,0.83,3,2,0.897,0.68,4,0.955,0.91,3,6.9
171,2.45,2.34,82.0,3,62.5,73.0,2,374,7.5,51.9,3.2,46.3,34.5,2.9,9.6,2.7,7.5,7.5,19.3,100.0,3,2,3,4,2,79.0,2,72.0,2,3,92.5,80.0,3,98.1,87.0,3,11.0
16,2.49,2.25,86.0,3,66.2,75.0,2,530,3.6,42.5,2.1,47.9,44.2,0.6,17.5,5.8,8.3,8.3,42.0,81.1,3,3,2,2,3,87.0,3,65.0,1,2,86.5,76.0,2,96.9,85.0,2,1.0
511,2.23,2.07,0.0,3,0.8059999999999999,0.97,4,415,0.01,0.241,0.234,0.624,0.728,0.034,0.282,0.012,0.154,0.154,0.486,0.778,3,2,2,3,2,0.9,2,0.83,3,3,0.828,0.67,2,0.966,0.93,4,4.0
48,2.71,2.46,95.0,4,62.4,95.0,4,246,1.6,37.4,3.7,45.9,50.4,0.0,12.6,8.5,8.1,8.1,26.3,53.8,4,4,4,4,4,92.0,4,73.0,3,4,92.8,90.0,3,97.8,94.0,4,2.3
191,2.37,2.26,97.0,4,83.5,96.0,4,546,1.7,21.2,13.5,66.7,77.1,0.7,20.9,0.0,9.8,9.8,33.2,47.8,4,3,3,4,4,93.0,4,87.0,4,4,90.0,91.0,4,97.0,96.0,4,2.8
546,2.05,1.91,0.0,0,0.89,0.95,0,72,0.0,0.222,0.431,0.639,0.778,0.014,0.292,0.0,0.208,0.208,0.8059999999999999,1.0,3,2,3,2,2,0.83,0,0.88,0,0,0.696,0.72,0,0.95,0.95,0,1.8
515,2.23,2.0,0.0,3,0.809,0.95,4,315,0.06,0.28300000000000003,0.197,0.5870000000000001,0.622,0.0,0.333,0.013,0.17800000000000002,0.17800000000000002,0.404,0.733,3,2,2,3,2,0.75,2,0.86,3,3,0.843,0.69,3,0.965,0.94,4,2.3
658,2.46,2.16,0.0,4,0.6809999999999999,0.84,3,231,0.026,0.81,0.16,0.424,0.13,0.013,0.173,0.03,0.126,0.126,0.332,0.8240000000000001,4,3,4,4,4,0.85,4,0.96,4,3,0.879,0.7,3,0.973,0.87,3,5.9
984,4.08,4.28,0.0,3,0.287,0.9,3,2979,0.643,0.024,0.0,0.149,0.061,0.0,0.009000000000000001,0.251,0.013,0.013,0.06,0.8,4,3,4,3,3,0.85,3,0.87,3,4,0.967,0.78,4,0.966,0.91,3,3.8
828,3.52,3.25,0.0,4,0.379,0.93,4,449,0.078,0.185,0.004,0.223,0.29,0.002,0.136,0.37,0.049,0.049,0.196,0.774,4,3,4,4,4,0.87,4,0.89,4,4,0.929,0.84,3,0.979,0.94,4,4.8
1027,3.99,4.18,0.0,3,0.419,0.83,4,5682,0.614,0.07,0.0,0.257,0.073,0.001,0.017,0.222,0.019,0.019,0.077,0.911,4,3,4,4,4,0.8,4,0.77,2,4,0.964,0.76,4,0.969,0.87,3,0.5
480,2.42,2.15,0.0,3,0.797,0.96,4,335,0.018000000000000002,0.316,0.051,0.657,0.636,0.003,0.266,0.018000000000000002,0.173,0.173,0.503,0.72,3,2,2,3,3,0.86,3,0.86,3,2,0.833,0.64,2,0.94,0.88,3,4.6
1152,3.23,2.78,0.0,4,0.312,0.88,3,331,0.133,0.066,0.003,0.208,0.275,0.003,0.221,0.514,0.03,0.03,0.244,0.757,3,4,4,4,4,0.76,4,0.87,3,4,0.925,0.61,2,0.976,0.88,3,0.6
283,2.24,2.1,89.0,3,68.9,88.0,4,413,5.3,45.5,9.9,51.6,45.5,2.4,24.2,1.2,8.5,8.5,53.9,71.1,3,3,3,4,3,84.0,3,78.0,3,3,82.3,86.0,3,97.3,94.0,4,7.0
1053,2.7,2.33,0.0,2,0.664,0.89,3,236,0.07200000000000001,0.487,0.123,0.458,0.373,0.0,0.199,0.055,0.106,0.106,0.528,0.75,3,2,2,2,2,0.71,2,0.73,1,2,0.835,0.62,2,0.954,0.83,2,1.7
797,2.7,2.42,0.0,3,0.617,0.89,3,2500,0.066,0.374,0.055,0.435,0.369,0.034,0.196,0.166,0.102,0.102,0.371,0.843,4,3,4,3,4,0.81,4,0.79,3,2,0.845,0.66,3,0.959,0.89,3,0.9
985,2.83,2.71,0.0,4,0.7929999999999999,0.87,3,429,0.096,0.217,0.29600000000000004,0.4920000000000001,0.632,0.0,0.114,0.051,0.168,0.168,0.187,0.821,4,3,4,4,4,0.86,4,0.8,2,4,0.93,0.84,4,0.975,0.92,4,9.8
225,2.36,2.29,95.0,4,69.0,92.0,4,595,2.4,31.6,4.2,52.3,60.0,0.5,26.6,4.2,8.6,8.6,21.0,69.4,4,3,4,4,3,95.0,4,77.0,3,4,92.2,97.0,4,97.2,96.0,4,6.5
26,3.05,2.77,96.0,4,35.8,91.0,4,713,14.4,11.7,0.5,21.8,30.4,0.0,14.8,35.9,6.2,6.2,16.4,84.8,4,3,4,4,4,88.0,4,76.0,3,4,94.1,88.0,4,96.7,92.0,3,7.9
282,2.24,2.15,76.0,2,72.4,71.0,2,1093,6.1,63.6,4.8,57.1,27.2,6.8,23.6,1.3,7.8,7.8,35.4,86.8,3,2,2,3,3,78.0,2,69.0,2,2,85.6,74.0,3,95.5,83.0,2,1.8
1173,3.21,3.14,0.0,4,0.43,0.86,3,1015,0.314,0.098,0.015,0.277,0.341,0.004,0.14,0.132,0.017,0.017,0.168,0.873,4,4,4,4,3,0.83,4,0.83,3,4,0.937,0.75,3,0.964,0.85,3,7.3
437,1.88,2.23,0.0,3,0.914,0.86,3,356,0.264,0.152,0.8340000000000001,0.348,0.483,0.0,0.037000000000000005,0.101,0.4270000000000001,0.4270000000000001,0.355,0.769,3,2,2,3,2,0.85,2,0.78,3,3,0.867,0.8,3,0.978,0.91,4,0.8
1191,2.6,2.19,0.0,4,0.455,0.95,4,494,0.03,0.84,0.049,0.302,0.069,0.01,0.146,0.022,0.075,0.075,0.33,0.893,4,3,4,4,3,0.74,3,0.86,3,3,0.871,0.69,3,0.968,0.92,3,7.0
364,2.63,2.29,85.0,2,49.6,80.0,3,557,26.9,47.5,1.9,39.4,19.7,0.0,16.3,1.9,3.1,3.1,30.0,77.1,2,2,3,4,2,83.0,2,76.0,2,3,91.1,79.0,3,95.7,87.0,3,2.0
229,2.58,2.32,88.0,4,68.0,83.0,3,380,3.3,63.8,2.1,47.5,28.3,0.0,15.8,0.8,6.7,6.7,28.7,50.0,4,3,4,4,4,84.0,3,81.0,3,4,92.2,85.0,3,97.5,93.0,4,7.0
